X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDa,Creator,EditDate,Editor,GlobalID
-111.709394352549,40.4403971470658,104,TICA,Timpanogos Cave National Monument,"20050414",UT,IM,"1446610",National Monument,Lands,Timpanogos Cave,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{46615ED3-905A-4245-8D69-BB5B82E2FF42}
-103.428776414434,43.5753173477052,105,WICA,Wind Cave National Park,"20160419",SD,MW,"1263056",National Park,Lands,Wind Cave,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{068F3A51-0886-45C8-857C-94B1E79014BA}
-103.831623196692,43.730994155076,106,JECA,Jewel Cave National Monument,"20100722",SD,MW,"1261888",National Monument,Lands,Jewel Cave,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{07EC65DD-4507-4860-A7A9-DCA5FAAD59FB}
-110.490083074841,44.5830322173526,107,YELL,Yellowstone National Park,"20080423",ID,IM,"1609331",National Park,Lands,Yellowstone,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{8F0F7998-B9BF-4E5D-A426-326922E3F04F}
-113.646049555308,45.6464920035488,108,BIHO,Big Hole National Battlefield,"20151106",MT,PW,"779820",National Battlefield,Lands,Big Hole,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{E777492A-986D-453E-8207-B2A4EB6BA3A0}
-112.747384693755,46.4140051532923,109,GRKO,Grant-Kohrs Ranch National Historic Site,"20171130",MT,IM,"806847",National Historic Site,Lands,Grant-Kohrs Ranch,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{74080077-FBC6-4842-8AEE-9BA933FDB699}
-76.8352228154642,39.0632008157642,110,NACA,National Capital Parks,"20230314142230",DC,NC,"2738287",Other Designation,Lands,National Capital Parks,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{4DCB3F22-6CAF-4590-97A2-338371AD29D0}
-77.140300930047,38.9677072031842,111,CLBA,Clara Barton National Historic Site,"20081117",MD,NC,"2733426",National Historic Site,Lands,Clara Barton,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{339287C1-BF0C-4147-84B8-A2FE35CFBC65}
-77.0038607518868,38.892323450951,112,BEPA,Belmont-Paul Women's Equality National Monument,"20160913",DC,NC,"2781517",National Monument,Lands,Belmont-Paul Women's Equality,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{FB3AC492-97C8-4F44-BDED-16DCB74663C0}
-77.0287160548291,38.7105658212145,113,FOWA,Fort Washington Park,"20230314162858",MD,NC,"597426",Other Designation,Lands,Fort Washington,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{10F00090-7DAC-4C6A-8721-D76B88417085}
-77.0518113685387,38.878946972997,114,LYBA,Lyndon Baines Johnson Memorial Grove on the Potomac,"20200520",DC,NC,"530776",National Memorial,Lands,Lyndon Baines Johnson Memorial Grove,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{359F0840-A040-44B4-8F94-FFC0E053D746}
-77.0222096355041,38.8898283296724,115,MALL,National Mall,"20111006",DC,NC,"2733438",Other Designation,Lands,National Mall,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{719CF31D-2A10-4D62-A40E-37722C46ADB2}
-76.8977324974556,38.9840189289009,116,GREE,Greenbelt Park,"20210303",MD,NC,"597496",Other Designation,Lands,Greenbelt,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{C020A0A6-9A50-4148-B78E-92835190488B}
-77.0475200882931,38.9641604054518,117,ROCR,Rock Creek Park,"20190530",DC,NC,"530563",Other Designation,Lands,Rock Creek Park,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{BAFEFCC6-4F8F-4179-B017-BE932F7DFCDE}
-77.0175219868799,38.8928233523122,118,PAAV,Pennsylvania Avenue National Historic Site,"20160913",DC,NC,"2733439",National Historic Site,Lands,Pennsylvania Avenue,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{04F3B2DF-6F95-44E4-A44B-A19DE1BF88D6}
-77.7359854396242,39.4623851295143,119,ANTI,Antietam National Battlefield,"20230915125413",MD,NC,"589057",National Battlefield,Lands,Antietam,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{355AE4D7-845F-4860-A719-964C040767C1}
-77.9227252074503,39.6088706448283,120,CHOH,Chesapeake and Ohio Canal National Historical Park,"20240319",DC,NC,"583731",National Historical Park,Lands,Chesapeake and Ohio Canal,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{D5C4A15D-2CF6-420B-B89D-D2394D184D03}
-77.0309644408378,38.9081833689041,121,MABE,Mary McLeod Bethune Council House National Historic Site,"20060921",DC,NC,"2733422",National Historic Site,Lands,Mary McLeod Bethune Council House,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{D19152A8-4A37-487B-B17C-C4A24B5545BA}
-77.7419553597544,39.3123109609448,122,HAFE,Harpers Ferry National Historical Park,"20210915",MD,NC,"1556735",National Historical Park,Lands,Harpers Ferry,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{74251388-8444-4E11-A965-C7DADE496337}
-77.4692020245679,39.653235187115,123,CATO,Catoctin Mountain Park,"20220126",MD,NC,"583623",Other Designation,Lands,Catoctin Mountain,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{45DB751C-9F8B-4D94-9126-5D43F67E8FA7}
-77.0632610143858,38.7100974252262,124,GWMP,George Washington Memorial Parkway,"20230915165957",MD,NC,"584569",Parkway,Lands,George Washington,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{6983BA66-8B03-4147-89E4-396A354C95A0}
-77.0736678035972,38.8820899673587,125,ARHO,"Arlington House, The Robert E. Lee Memorial","20210122",VA,NC,"1888900",National Memorial,Lands,"Arlington House, The Robert E. Lee Memorial",,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{4A2EEFBB-7A8C-4EE0-950D-9A4D2340EFB3}
-77.0627617384623,38.8960958623421,126,THIS,Theodore Roosevelt Island,"20050531",DC,NC,"2733420",National Memorial,Lands,Theodore Roosevelt Island,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{2A37F99D-9CE1-487B-BEE7-11F8D281B214}
-77.0403734634231,38.8891876043511,127,WWII,World War II Memorial,"20111103",DC,NC,"1989142",National Memorial,Lands,World War II Memorial,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{CD458716-46D3-4AE0-B22A-0B8BA62BBDC6}
-77.0430876983028,38.8834835699156,128,FRDE,Franklin Delano Roosevelt Memorial,"20200520",DC,NC,"1877541",National Memorial,Lands,Franklin Delano Roosevelt,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{9FA4D391-8210-469E-95E1-F74E53EFE7A3}
-77.0256498734315,38.8966659786193,129,FOTH,Ford's Theatre National Historic Site,"20060921",DC,NC,"530748",National Historic Site,Lands,Ford's Theatre,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{7FA990B1-B026-4CD2-8596-B79A1E914164}
-77.036140014312,38.8812511281349,130,JEFM,Thomas Jefferson Memorial,"20091106",DC,NC,"530557",National Memorial,Lands,Thomas Jefferson Memorial,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{97E4B014-8F29-4817-859A-8FFC4A591B56}
-77.0502075621133,38.8892723081432,131,LINC,Lincoln Memorial,"20111104",DC,NC,"531835",National Memorial,Lands,Lincoln,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{DACF97E0-96AF-42ED-8DEE-C4F2719230B0}
-77.0353701624039,38.8884742219673,132,WAMO,Washington Monument,"20091106",DC,NC,"531850",National Memorial,Lands,Washington Monument,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{74BE32DC-A329-4958-A7D7-95691500AD8C}
-77.0480393828147,38.8878913431624,133,KOWA,Korean War Veterans Memorial,"20111103",DC,NC,"1985525",National Memorial,Lands,Korean War Veterans,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{283D264A-1C36-49AE-A41C-C441772608AC}
-77.0560898633515,38.6847800595769,134,PISC,Piscataway Park,"20240516",MD,NC,"1676813",Other Designation,Lands,Piscataway,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{380C319F-FC9C-418C-B042-DA6734D92E71}
-76.9851044556187,38.8628196726874,135,FRDO,Frederick Douglass National Historic Site,"20170321",DC,NC,"2733423",National Historic Site,Lands,Frederick Douglass,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{679A7978-7A02-4EE4-8FC1-BA057816800D}
-77.024326600662,38.9108949827929,136,CAWO,Carter G. Woodson Home National Historic Site,"20060322",DC,NC,"2085144",National Historic Site,Lands,Carter G. Woodson Home,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{518387B0-DA0F-4A4B-BB74-DDA7FFF448B6}
-77.3930827150997,39.3611906204039,137,MONO,Monocacy National Battlefield,"20231218",MD,NC,"588388",National Battlefield,Lands,Monocacy,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{A359E12E-11D9-4FFA-8057-1184D0FE76C4}
-77.0476790181759,38.8909171318983,138,VIVE,Vietnam Veterans Memorial,"20111103",DC,NC,"531832",National Memorial,Lands,Vietnam Veterans,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{307C2D3A-B564-414A-ABBA-323194005508}
-77.0432223076582,38.8909026136058,139,COGA,Constitution Gardens,"20111103",DC,NC,"530610",Other Designation,Lands,Constitution Gardens,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{5ACA8C4F-32BE-499F-8D72-1B93817677EA}
-77.2636995113,38.9378980471271,140,WOTR,Wolf Trap National Park for the Performing Arts,"20230616152006",VA,NC,"1888974",Other Designation,Lands,Wolf Trap NP for the Performing Arts,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{E5608BE4-9276-42FF-8D02-37365BE06EF2}
-77.0365537835333,38.8969399156584,141,WHHO,White House,"20100528",DC,NC,"2733430",Other Designation,Lands,President's Park (White House),,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{9FBCBD9D-1DA8-4F0C-9881-2E7D8C53A890}
-78.892688437407,40.0575742194942,142,FLNI,Flight 93 National Memorial,"20130205",PA,NE,"1986830",National Memorial,Lands,Flight 93,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{094EB13D-289F-4ED0-9112-9A98DDD8F0B5}
-78.5176610786079,40.4313806233814,143,ALPO,Allegheny Portage Railroad National Historic Site,"20240104",PA,NE,"1214216",National Historic Site,Lands,Allegheny Portage Railroad,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{18D97513-0211-47AF-9512-DBB33140627D}
-79.5887485017643,39.8111627604042,144,FONE,Fort Necessity National Battlefield,"20130924",PA,NE,"1193713",National Battlefield,Lands,Fort Necessity,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{5D1D8C3B-75FF-4134-90B9-2AFF6B6148EF}
-78.7735143544356,40.3469040273491,145,JOFL,Johnstown Flood National Memorial,"20120828",PA,NE,"1200751",National Memorial,Lands,Johnstown Flood,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{C4AF5126-B775-4682-88AC-32117694956B}
-82.4807526886559,35.9888582285238,146,APPA,Appalachian National Scenic Trail,"20221208144143",CT,NE,"2766084",National Scenic Trail,Lands,Appalachian,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{473B8C9C-19B2-4424-9EB2-76EF11F95C59}
-78.7997729205339,37.3843669987814,147,APCO,Appomattox Court House National Historical Park,"20101007",VA,NE,"1462531",National Historical Park,Lands,Appomattox Court House,,NPS_WASO_LANDS,"20241001105623",NPS_WASO_LANDS,{653A609F-9E3F-4DD2-9B95-1DB691EE74F2}
-75.2458191375188,38.0462125670102,148,ASIS,Assateague Island National Seashore,"20240308",MD,NE,"589056",National Seashore,Lands,Assateague Island,,NPS_WASO_LANDS,"20241001105623",NPS_WASO_LANDS,{436C5244-52F9-4D85-98F5-32B81508C3AF}
-80.995481512796,37.5608468930213,149,BLUE,Bluestone National Scenic River,"20131218",WV,NE,"1877617",National Wild & Scenic River,Region,Bluestone,,NPS_WASO_LANDS,"20241001105623",NPS_WASO_LANDS,{A19BEEC4-4C6B-49BE-871A-3A4CA9DA1CE4}
-79.7308068419562,37.1141809185758,150,BOWA,Booker T. Washington National Monument,"20100607",VA,NE,"1477005",National Monument,Lands,Booker T Washington,,NPS_WASO_LANDS,"20241001105623",NPS_WASO_LANDS,{BED67A93-3EE1-42D5-B9D3-6E9C4E88A35A}
